order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD359247,ID1889198159,2019-12-08,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",4835,68.24,-37.81317,144.95144,25,3694.49,Summer,False,0.3884,good phone at a good price the olivia s7 is a great phone,True
ORD125036,ID2288769502,2019-02-15,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",5070,61.37,-37.80213300000001,145.0041449,15,4370.87,Summer,False,1.175,"falsely advertised. great phone, but not truly ""unlocked"" as advertised.....bootloader is locked, so can't install custom rom's, or root.",False
ORD028144,ID0593488418,2019-02-02,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 2)]",8200,76.14,-37.80954000000001,144.96268490000003,10,7456.14,Summer,False,1.175,"great phone phone came in great condition and quickly. the battery life seems to be much longer than the pixel 1. other than the battery life i can't tell much difference, but i love google phones so i'm happy.",True
ORD138279,ID0575524475,2019-02-28,Nickolson,"[('iStream', 1), ('Candle Inferno', 1)]",580,74.61,-37.8204811,144.9818467,5,625.61,Summer,False,1.1014,fast delivery. the delivery aspect was so superb.,True
ORD128279,ID0760180220,2019-12-28,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",6490,82.76,-37.8222526,144.94994230000003,5,6248.26,Summer,True,1.0959,waste of my money it wasn't unlocked!!! waste of my money.,False
ORD455873,ID1224869065,2019-01-30,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,90.16,-37.8136729,144.9410854,25,10477.66,Summer,True,0.5378,"love it! the phone is light and fast, small enough to fit in a pocket (unlike the nexus 6) and has a high resolution screen. love it!",True
ORD260557,ID0709973354,2019-12-23,Thompson,"[('iStream', 1), ('Universe Note', 1), ('Olivia x460', 1)]",4825,94.27,-37.8149802,144.9354243,25,3713.02,Summer,True,1.0558,five stars great phone just like new.,True
ORD205738,ID4264281398,2019-02-17,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",11015,72.39,-37.8181822,144.9521435,0,11087.39,Summer,False,0.7584,five stars excellent everything thankful,True
ORD458169,ID0137181198,2019-02-08,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",11705,83.58,-37.800588899999994,144.9653899,0,11788.58,Summer,False,2.0375,... have an alcon 7 plus yet but i will love to promote your product i don't have an alcon 7 plus yet but i will love to promote your product !!! my friend just got one it's very unique and easy to use its the best alcon 7 plus ever!!!!!,True
ORD459289,ID0589419785,2019-01-22,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 1)]",14590,74.54,-37.8095675,144.9724362,25,11017.04,Summer,False,1.0365,"four stars great phone, i'm very surprised, at the phone you get for the price.",True
ORD121791,ID1132069633,2019-12-01,Thompson,"[('iStream', 1), ('Toshika 750', 2)]",8790,73.73,-37.8128761,144.9432409,15,7545.23,Summer,True,0.3374,"buy new! it was a nice phone features wise, but no one could hear me when i called and a message would pop up and say it couldnt recognize the sim card and restart. which kind of frustrating when i was looking at the maps",False
ORD382818,ID0709975513,2019-12-21,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",23730,78.01,-37.8158807,144.9338778,10,21435.01,Summer,False,1.2137,betther than expectation best phone for thr price! too good quality than i expected.,True
ORD419895,ID3276387456,2019-12-08,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",10790,71.72,-37.8180912,144.94687869999996,25,8164.22,Summer,False,0.6033,"great it,s very nice thanks",True
ORD064803,ID0767730096,2019-12-04,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770,120.66,-37.804964299999995,144.970646,25,9698.16,Summer,False,1.5204,better product than i expected. i really appreciated getting this phone. my pictures were valuable to me. and this phone is what i was able to use as a senior. it was in excellent condition.,True
ORD137682,ID6209516581,2019-12-13,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",26750,103.6,-37.8027286,144.9665224,10,24178.6,Summer,True,1.7862,works great nice phone,True
ORD054418,ID0493051265,2019-01-06,Bakers,"[('Thunder line', 2), ('iStream', 2), ('Lucent 330S', 1)]",5890,89.12,-37.8051976,144.9944969,25,4506.62,Summer,True,0.5381,four stars awesome phone new updates are a bit annoying though,True
ORD004565,ID0370750304,2019-01-23,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 1)]",16085,73.51,-37.8140393,144.9856987,5,15354.26,Summer,False,0.9516,superb this is excellent. i love it and it is just the kind of phone i have been longing for. you cannot beat the physical look. it is superb and has everything you ever want in a phone. xp for life,True
ORD214233,ID1327098193,2019-12-09,Nickolson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,91.68,-37.8143175,144.9655652,0,5721.68,Summer,True,0.5913,five stars neat phone,True
ORD182814,ID0207085734,2019-02-13,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Universe Note', 2)]",11780,83.28,-37.8134016,145.0152525,5,11274.28,Summer,False,1.801,"!!! me encanta el artículo, está perfecto , impecable como nuevo, lo único es que la batería dura poco... pensé que duraría más... pero por lo demás ... maravilloso",True
ORD035482,ID4794459448,2019-12-13,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 2)]",3030,76.02,-37.8067273,144.9379718,0,3106.02,Summer,False,1.0384,best phone i ever owned simply fantastic...its unfortunate many us consumers don't see value in these newly introduced xp smartphone phones and blindly pay thrice the price for a similar phone from pear and olivia...,True
ORD313316,ID4245791604,2019-01-10,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250,105.56,-37.8012547,144.9626936,15,7968.06,Summer,True,1.8719,five stars i love this phone it's so good and i haven't broken it once,True
ORD391932,ID4315295085,2019-12-13,Bakers,"[('Olivia x460', 2), ('iStream', 2)]",2750,56.82,-37.81678460000001,144.9915803,25,2119.32,Summer,False,0.8211,one star i don't like it because i said i want android but windows was sent to me,False
ORD292489,ID0634784144,2019-01-17,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 2)]",13650,93.8,-37.816249799999994,144.9382583,0,13743.8,Summer,True,0.8711,my first tablet and it is just perfect for a beginner like me. easy to use and just the right size. i use it when i just need to check something quickly on the internet without having to turn on my desk top computer. very fast.,True
ORD323634,ID0257503245,2019-12-03,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11035,105.18,-37.799799799999995,144.9616154,25,8381.43,Summer,True,1.921,i love it looks like new,True
ORD387616,ID5884356142,2019-02-06,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 1)]",4900,103.17,-37.8245745,144.9357416,10,4513.17,Summer,True,1.6575,the digico inferno is a great tablet with awesome graphics. i use it mainly for surfing the web and have had no issues with it.,True
ORD153144,ID5646660249,2019-01-07,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780,105.51,-37.7995127,144.96288619999999,25,5190.51,Summer,True,2.0203,"would buy from again it is exactly as it was described. it works perfectly, with minor scratches. it came with all the necessary items to use for a day to day basis. the cell phone company had no issue of making this phone my primiary cell phone.",True
ORD062420,ID0709977448,2019-12-21,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,96.24,-37.8151294,144.93525469999997,5,4546.99,Summer,True,1.0743,"but the phone was in good condition. very happy with the outcome the charger stopped working in 3 days, but the phone was in good condition. very happy with the outcome, for the most part (:",True
ORD024056,ID5058108340,2019-01-27,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('iStream', 2)]",17370,52.58,-37.8223955,144.96923619999995,15,14817.08,Summer,False,0.424,one star no sound on calls or videos i bought a broken phone apparently. this is really devastating,False
ORD097871,ID0589501046,2019-01-27,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Olivia x460', 2)]",7090,96.65,-37.820496399999996,144.9572389,25,5414.15,Summer,True,1.1032,"i bought this as a present for a friend, and he uses it all the time. the hd screen is crystal clear, and this tablet competes well with the bigger names.",True
ORD045427,ID0681217518,2019-12-31,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",17500,104.45,-37.8259354,145.0071481,0,17604.45,Summer,True,2.0606,"quality phone i keep it locked at 90hz and it lasts the whole day. plenty of great features, but nothing that gets in the way of using the phone. i use it for reading and browsing mostly and the image quality is great.",True
ORD228753,ID5884356172,2019-01-29,Thompson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,44.11,-37.8254365,144.93589680000005,0,7854.11,Summer,True,1.7274,stolen phone! used-goods sent me a faulty item whose imei determined that it was stolen.,False
ORD485299,ID0780913213,2019-01-05,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('Toshika 750', 1)]",16810,98.05,-37.802553100000004,144.9565899,15,14386.55,Summer,True,1.4037,really enjoying my new tablet. i like to travel and me and my family use it to play game and watch movies. just the right size to.,True
ORD243454,ID1463620428,2019-01-20,Bakers,"[('Toshika 750', 2), ('Thunder line', 1), ('iStream', 2), ('pearTV', 1)]",17430,98.06,-37.81674829999999,145.0074769,15,14913.56,Summer,True,1.3132,"this tablet is great considering how affordable it is! i mainly use it for reading, streaming shows, and listening to music. i do wish it was a true android platform instead of the ""digico android"" platform, but overall it's a great little tablet!",True
ORD154533,ID1496246606,2019-02-05,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('iStream', 2)]",11560,81.91,-37.8271233,144.98511609999997,5,11063.91,Summer,False,1.6657,great phone love love love this phone its been the best one i have used it doesn't drain the battery to fast and quality of the camera is excellent the only con id say is there is no sd card slot other than that its better than an alcon,True
ORD305431,ID6167247178,2019-02-17,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 1)]",42610,76.46,-37.8208048,144.95512119999995,15,36294.96,Summer,False,1.1492,five stars there is no better with all the options,True
ORD149239,ID5402983327,2019-01-06,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Thunder line', 2), ('Toshika 750', 2)]",16680,72.06,-37.8194749,144.96314030000005,10,15084.06,Summer,False,0.5722,great phone this is a great phone. i love it very much. it is just great for my level of service since i have a pre-paid phone. nothing to complain about so far.,True
ORD290687,ID0576877857,2019-12-31,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,43.845,-37.8161049,144.9723421,25,8361.345,Summer,True,0.3702,this is a step up from what my son was using. he said it does well and easy to use.,True
ORD390307,ID0576845616,2019-12-23,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",26325,100.35,-37.8233185,144.9891149,10,23792.85,Summer,True,1.5776,this is a very responsive device for the amount paid,True
ORD159391,ID0370750323,2019-12-09,Bakers,"[('Lucent 330S', 1), ('Thunder line', 2), ('Toshika 750', 1)]",9910,61.0,-37.8142076,144.9857075,10,8980.0,Summer,False,0.9599,"dont buy brought this phone, because it says it can be used internationally. does not work internationally.",False
ORD339873,ID5001030281,2019-12-09,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,89.7,-37.8116667,144.9521569,15,4263.2,Summer,True,0.4613,love the candle will continue to buy them for my family,True
ORD156329,ID0576878131,2019-02-16,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('Alcon 10', 1), ('pearTV', 2)]",29470,69.45,-37.8162031,144.9722562,10,26592.45,Summer,False,0.35700000000000004,"five stars great cel, delivery and information .",True
ORD380157,ID1838361788,2019-02-28,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('iStream', 2), ('Olivia x460', 1)]",22785,93.13,-37.812505200000004,144.9652372,0,22878.13,Summer,True,0.7768,arravia this phone is amazing and i would buy it again if i break it.,True
ORD357615,ID0714681790,2019-01-24,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",10295,74.25,-37.80961170000001,144.97235519999995,10,9339.75,Summer,False,1.03,alcon 6s plus review the phone came in perfect condition was very happy,True
ORD311202,ID0746909948,2019-12-01,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,85.53,-37.8197384,145.0147371,25,5905.53,Summer,False,2.0294,"like new for great price sorry, this video is unsupported on this browser.  looks like new, battery lasts all day, touch screen and finger print work great. speaker and mic work great. no cosmetic defects looks new.",True
ORD299496,ID0498680517,2019-12-10,Bakers,"[('iStream', 2), ('Toshika 750', 1)]",4620,94.22,-37.8018936,144.9931566,10,4252.22,Summer,True,0.9202,five stars superb,True
ORD400915,ID3961293511,2019-12-30,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('pearTV', 2), ('Thunder line', 1)]",24665,85.94,-37.8317585,144.9649035,15,21051.19,Summer,True,1.5212,why? i've bought two of these note 5s the first one was great. but this second one has very noticeable scratches on the screen and home button. and the screen responds slow sometimes and battery life is bad. why?,False
ORD247620,ID4787373723,2019-02-04,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",17940,74.46,-37.8152518,144.9663639,15,15323.46,Summer,True,0.4659,two stars came with a wrong charger for europe version,False
ORD480974,ID5402876151,2019-12-05,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1)]",5740,70.61,-37.8193719,144.9769382,25,4375.61,Summer,False,0.6553,great interface experience for it's price it is comparatively fantastic,True
ORD192097,ID0778827314,2019-02-17,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15010,80.8,-37.801975799999994,144.9577135,25,11338.3,Summer,False,1.5147,"great product, need a bit a adjustment to set up spotify, time, weather, etc.. in hong kong, but works fine now. i used it as alarm clock + music in bedroom, love it.",True
ORD051987,ID6231506310,2019-01-26,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",11540,71.78,-37.824404200000004,144.96895890000005,25,8726.78,Summer,False,0.6488,four stars great flip phone!,True
ORD129114,ID0387153063,2019-02-20,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",5210,97.58,-37.8001791,144.9502079,5,5047.08,Summer,True,1.4179,"excellent quality this is a great phone, good quality, fast, and to me it takes excellent pictures.",True
ORD113928,ID0846569744,2019-12-19,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2)]",5180,87.92,-37.821433,144.96920830000005,0,5267.92,Summer,True,0.3174,love olivia s7 edge. i love this product. i am an huge fan of olivia and i love this product.,True
ORD171751,ID3610014307,2019-12-20,Bakers,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,96.6,-37.81710860000001,144.9853634,10,5987.1,Summer,True,1.1748,"wasn't that easy for me however got it rooted, wasn't that easy for me however. wish it had 3+ gb ram and too big to carry around in my pocket, otherwise it's a winner.",True
ORD030546,ID0298045616,2019-12-30,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21305,110.115,-37.822412,144.96761850000001,10,19284.615,Summer,True,0.4576,"phone wasn't unlocked. for starters the phone arrived late. secondly when i put my sim card in the phone it wouldn't work. i ran the imei and found that the phone had not been unlocked and had a ""dirty"" imei. this meaning no one can ever use the phone other than the original owner. i put in for a refund and we will see where to go from there.",False
ORD357932,ID5002594978,2019-02-12,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 1)]",18295,53.46,-37.812277200000004,144.95139790000005,10,16518.96,Summer,False,0.3832,not what i expected this phone is a defective device and i would like my money back ... it makes emergency calls every time i put it in my pocket and it shuts it's self down all the time ...,False
ORD276619,ID3555802866,2019-12-24,Thompson,"[('iStream', 2), ('iAssist Line', 1)]",2525,77.07,-37.805931,144.93810469999997,0,2602.07,Summer,False,1.0885,gteat experience its lovely,True
ORD327584,ID6167344365,2019-02-23,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Alcon 10', 2)]",20650,70.86,-37.8147838,144.96885930000005,25,15558.36,Summer,True,0.4286,"fraud! everything was fine until phone was sent in for repair. found out directly from olivia that parts are not original s7 parts and modifications were made. imei did not match, color didn't match and model listed on the box didn't match model being sold.",False
ORD127649,ID2005895252,2019-02-03,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 1), ('Thunder line', 2)]",12270,105.49,-37.8020899,144.96595459999998,0,12375.49,Summer,True,1.8643,"great phone great price, perfect for my usage. i use simple apps, whatsapp, messenger, recipes, reading, internet browsing, istream, youtube, all works great.",True
ORD480585,ID0577456463,2019-12-06,Bakers,"[('Olivia x460', 1), ('pearTV', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",16735,100.09,-37.823057399999996,144.9879668,15,14324.84,Summer,True,1.5881,"lucentrola thinks you are a captive audience for thier ads. otherwise great product. lucentrola is constantly sending advertisements as alerts. if you turn them off, you don't get update notices. otherwise another great product from lucentrola.",True
ORD327140,ID0595594352,2019-12-21,Nickolson,"[('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",17280,94.73,-37.810906,144.9671561,15,14782.73,Summer,True,0.8814,"mi 8 lt good, only missed came headphones.",True
ORD376547,ID0709973332,2019-12-19,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2)]",13240,48.345,-37.8147037,144.93552759999997,10,11964.345,Summer,True,1.0398,excellent muy buena compra,True
ORD131882,ID0250933636,2019-02-10,Bakers,"[('iStream', 1), ('Olivia x460', 2)]",2600,83.85,-37.823513,145.0075823,25,2033.85,Summer,False,1.8557,worth it. great device at a excellent price.,True
ORD183835,ID0247010191,2019-01-14,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,75.31,-37.808915999999996,144.9685789,10,20190.31,Summer,False,1.0808,lucentrola phone g7 great phone for the price,True
