order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD459395,ID1985557963,2019-08-09,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",18505,65.71,-37.8098265,144.96682819999995,15,15794.96,Winter,False,1.005,goodddd good phone,True
ORD266584,ID1404216317,2019-09-12,Bakers,"[('iStream', 2), ('pearTV', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",10020,81.47,-37.8011507,144.98875619999995,0,10101.47,Spring,False,1.1375,None,False
ORD467486,ID4740822034,2019-09-01,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,65.45,-37.8033474,144.9501441,25,12770.45,Spring,False,1.0728,not usable could not use to old,False
ORD021693,ID1038084498,2019-03-06,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('Thunder line', 2), ('iStream', 2)]",26010,64.13,-37.8129669,144.9655656,5,24773.63,Autumn,False,0.7179,great condition. like new no flaws i am very impressed by the condition of the phone. like new all the way around. everything works and it holds all of the charge as if it were new. i am extremely pleased with my purchase.,True
ORD011082,ID0575524455,2019-05-11,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1), ('iStream', 2)]",12195,66.75,-37.821323299999996,144.98327769999997,15,10432.5,Autumn,False,1.2447,i love my lucent! love this phone. excellent price. great product.,True
ORD102938,ID0575432157,2019-03-07,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",17530,67.23,-37.8194959,144.9848817,25,13214.73,Autumn,False,1.3518,"five stars i love the universe s 4, it is everything that i need in a phone.",True
ORD080169,ID0247018750,2019-01-18,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",23580,73.13,-37.8114445,144.9689005,15,20116.13,Summer,False,0.798,very good it is work properly.....,True
ORD307339,ID1679232405,2019-05-09,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,67.96,-37.8014682,144.99694319999998,10,6664.96,Autumn,False,0.9612,five stars perfect product. all as expected. on-time delivery. highly recommend.,True
ORD343223,ID0767729974,2019-10-13,Nickolson,"[('iStream', 2), ('Alcon 10', 1), ('Universe Note', 2)]",16150,108.76,-37.804360700000004,144.9706485,0,16258.76,Spring,True,1.5875,good five star phones yo- good reception - nice and loud and clear - just what i was looking for-eh!!,True
ORD332232,ID4716795649,2019-07-18,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",22170,76.99,-37.8187896,144.9532997,0,22246.99,Winter,True,0.874,"great phone, great battery i like everything about this phone",True
ORD417767,ID2776396937,2019-11-12,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('iStream', 1)]",6970,101.26,-37.8127534,144.9641688,0,7071.26,Spring,True,0.8043,good thank u,True
ORD250689,ID0589402268,2019-02-25,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('pearTV', 1)]",9715,73.07,-37.811069599999996,144.97019540000005,0,9788.07,Summer,False,0.8396,great choice great deal and the sound is so clear. only for $14.99! i'm so glad i got this phone and it is easy to use.,True
ORD108059,ID2187770693,2019-10-16,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550,101.91,-37.812521600000004,144.9651806,10,5096.91,Spring,True,0.7777,excellent phone. l just love my phone.lt has great features. lt has a very good camera also.,True
ORD180928,ID0949544827,2019-12-06,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('iStream', 1)]",19275,85.88,-37.7996759,144.9274691,0,19360.88,Summer,False,2.2505,its worth the money bought this phone for about a week new and i found no problems works well and look good as new,True
ORD146054,ID6167236667,2019-01-25,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",29250,94.11,-37.8103834,144.96831719999997,5,27881.61,Summer,True,0.9205,nice upgrade from my old candle. i like it very much.,True
ORD306994,ID0588197266,2019-05-10,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2), ('iAssist Line', 2)]",38420,81.18,-37.8121563,144.97374319999997,10,34659.18,Autumn,True,0.806,great camera the phone is in good working order do far.,True
ORD394867,ID2776561964,2019-03-19,Bakers,"[('Thunder line', 2), ('iStream', 2), ('Universe Note', 1)]",8110,64.91,-37.816536600000006,144.99253330000005,10,7363.91,Autumn,False,0.7658,"works as expected, stars deducted for nonadjustable font size ... works as expected, stars deducted for nonadjustable font size in outgoing text messaging. i really need my readers when composing text messages.",True
ORD473222,ID0282825762,2019-07-21,Thompson,"[('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",12580,67.61,-37.8028336,144.9519195,25,9502.61,Winter,False,1.1755,good smartphone value excellent phone and a great time to buy it. save money and get great software updates from google.,True
ORD183503,ID0031402955,2019-06-05,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,70.94,-37.797346399999995,144.9689413,25,2230.94,Winter,True,2.3659,one star they told me it was a at&t ad and it was not,False
ORD020766,ID5001030280,2019-08-12,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 1)]",5735,75.8,-37.8115349,144.95209680000005,5,5524.05,Winter,True,0.46,great phone... great price. dropped old one on concrete in garage... would've survived if i hadn't backed over it. this one works great and was at a great price.,True
ORD332574,ID6167489445,2019-11-01,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,62.06,-37.8130001,144.95994419999997,25,2342.06,Spring,False,1.0496,"horrible phone, its already overheating (battery) and doesnt want ... horrible phone, its already overheating (battery) and doesnt want to work properly. the first 2 months it was pefect. now its a dang mess!",False
ORD262474,ID0711333571,2019-08-21,Thompson,"[('pearTV', 1), ('Alcon 10', 1)]",15260,67.68,-37.8063677,144.9581344,10,13801.68,Winter,False,1.1999,"buy it i was hesitant to purchase a refurbished phone, having bad experiences previously with refurbished products, but this phone works great. it is fast, has been very reliable, quick to charge. a very solid phone",True
ORD047463,ID0708721952,2019-09-05,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,103.0,-37.807828799999996,144.95775749999999,25,15196.75,Spring,True,1.0837,love it it's number 4!,True
ORD122217,ID0247020726,2019-07-29,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2), ('pearTV', 1)]",26660,64.24,-37.8129108,144.96909330000003,25,20059.24,Winter,False,0.634,"worth the money. great phone at a fraction the cost of the big boys. great 23mp and 16mp cameras. usable interface, but i like olivia a little better. not much though. solid purchase.",True
ORD155824,ID0955611523,2019-01-17,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('pearTV', 2)]",21560,104.21,-37.80282929999999,144.966645,0,21664.21,Summer,True,1.7735,five stars perfect,True
ORD162838,ID3174151389,2019-11-04,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 2)]",11710,110.48,-37.8007968,144.9643368,5,11234.98,Spring,True,2.0135,"my wife changed from older pear. able to use ... my wife changed from older pear. able to use so many speedy apps. especially likes google, calendar, messaging and automatic bluetooth connection to car for calls, texts and emails.",True
ORD496491,ID1327098169,2019-09-27,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]",10715,75.07,-37.8144235,144.96561210000004,25,8111.32,Spring,False,0.5793,five stars great phone,True
ORD219700,ID0060095900,2019-12-22,Bakers,"[('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 2)]",16540,93.63,-37.81744310000001,144.98988390000005,5,15806.63,Summer,True,0.9531,looked like new. looked like new.,True
ORD360045,ID0122752289,2019-04-18,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 2)]",19880,64.77,-37.8144165,144.9406565,15,16962.77,Autumn,False,0.5964,"good phone i like my new phone. it just what i was looking for. the good pictures, videos",True
ORD290803,ID1449431395,2019-09-19,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1)]",6585,101.27,-37.8129475,144.9783171,5,6357.02,Spring,True,0.9947,the inferno is an excellent table for many basic tasks.,True
ORD489706,ID1982492360,2019-08-18,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,69.89,-37.8004549,144.9452385,0,4744.89,Winter,False,1.3696,five stars this is awesome product... works great and i really enjoy it. recommended!,True
ORD086223,ID2266563663,2019-12-11,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('iStream', 1), ('iAssist Line', 2)]",9230,90.94,-37.80850510000001,144.9548196,25,7013.44,Summer,True,0.8246,"great buy! the phone arrived in perfect condition, no scratches or damage of any kind, actually it's like new. i tested the battery life and it is in excelent condition too. the phone is unlocked as advertised.",True
ORD134371,ID5884356148,2019-02-28,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('pearTV', 2), ('Lucent 330S', 1)]",22640,66.93,-37.8240365,144.9334886,0,22706.93,Summer,False,1.7396,broken it turned on said 55% then instantly 0% powering off. turned back on 37% and instantly turned off again saying 0%,False
ORD298336,ID5797758281,2019-02-01,Thompson,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,71.76,-37.8072309,144.9452928,5,12716.26,Summer,False,0.6256,four stars enjoying,True
ORD133800,ID0364861230,2019-03-21,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,68.7,-37.8239951,144.95870680000004,15,8721.7,Autumn,False,1.1272,"loved it i love my new xiaomi, i like the benefits for this price",True
ORD339940,ID0777800293,2019-04-10,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 2)]",18520,52.06,-37.8042882,144.9555029,25,13942.06,Autumn,False,1.1922,software issues horrible developers and phone updates. basic apps such as messenger struggle to run.,False
ORD150358,ID4520380437,2019-05-24,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Alcon 10', 2), ('Thunder line', 1)]",28615,79.48,-37.819802,144.96128769999999,5,27263.73,Autumn,True,0.739,a new beginning for xp i picked up this phone last friday and everything about it has been amazing. i have been an alcon users for the past 6 years and have grown tired of being locked into pear's ecosystem. i enjoy the 920 very much and that camera is truly amazing. definitely a great buy!!,True
ORD143467,ID0632033055,2019-04-29,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",7070,78.38,-37.813614,144.9537664,15,6087.88,Autumn,True,0.5982,bought this for my daughter when she turned 9.  she loves it!!  i especially like the calling feature since she doesn’t have a cell phone.  she loves playing music and dancing and with digico music she can play all her favorite songs ...... sometimes over and over and over again lol!,True
ORD047590,ID0529157828,2019-01-21,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 2)]",35890,79.64,-37.823609999999995,144.93765969999995,15,30586.14,Summer,False,1.472,"well what can you say,  love it  love it  love it  enough said",True
ORD327949,ID2279007260,2019-02-20,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",2910,57.92,-37.8149853,144.9602491,25,2240.42,Summer,False,0.9114,could not be heard by person on the other end ... could not be heard by person on the other end. had to turn on speaker to be head and then it faded in and out.,False
ORD057566,ID0547586424,2019-09-12,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 2)]",29300,102.03,-37.8121645,144.9853106,0,29402.03,Spring,True,0.9053,five stars great phone for a great price!,True
ORD126446,ID0589449823,2019-08-13,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,67.26,-37.8094971,144.9722022,5,3344.76,Winter,False,1.0392,"alcon x wife loved it, came in a generic box wrapped in plastic with after market charger but phone was still good",True
ORD105208,ID0846591178,2019-03-03,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",5520,62.66,-37.822004,144.96958700000005,0,5582.66,Autumn,False,0.3795,great phone. and buying through digico was a breeze great phone. and buying through digico was a breeze. i saved money ofer what i would have paid in verizon's store.,True
ORD156243,ID0767737627,2019-07-20,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('iStream', 1)]",8640,66.94,-37.803976399999996,144.95749809999995,25,6546.94,Winter,False,1.3336,"great phone. i have lucent x 1st generation and ... great phone. i have lucent x 1st generation and love it. bought this one for my wife and she is happy with it. first charge held for 3 full days with very moderate use, and camera update fixed focusing issue. all the rest is great as it should be.",True
ORD467551,ID3189789223,2019-10-27,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 2)]",23875,111.58,-37.80062879999999,144.9683813,15,20405.33,Spring,True,2.0026,love it i was so nervous about buying a refurbished phone. i can honestly say i love this phone. i used my sim card from my s7 and placed it in this phone and it automatically set up everything. i didn't have to go to verizon.,True
ORD386651,ID6167417927,2019-08-16,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Universe Note', 2)]",9275,66.17,-37.8155781,144.9580985,25,7022.42,Winter,False,1.0224,i love how fast you get a respond from iassist.also easy to find any thing you are looking forjust speak in to the remote.,True
ORD294494,ID4716795470,2019-06-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",6975,63.93,-37.818891,144.95336980000005,10,6341.43,Winter,True,0.8866,"worst phone i've ever owned it's too annoying to list all the defects. mainly, it crashed all the time, and would occasionally go into a boot-loop and eat the battery in like 3 minutes. and get really hot...",False
ORD158608,ID2586236711,2019-12-19,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",12335,85.75,-37.8000554,144.9284168,25,9337.0,Summer,False,2.1596,"nice phone, unfortunately it not for the network i ... nice phone ,unfortunately it not for the network i am on",True
ORD114446,ID0247008050,2019-03-03,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 1)]",15550,66.09,-37.8098572,144.9678952,10,14061.09,Autumn,True,0.9835,no headphone jack! no headphone jack,False
ORD144700,ID2372885312,2019-09-18,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('Olivia x460', 1)]",14535,100.71,-37.80936120000001,144.98891919999997,25,11001.96,Spring,True,0.5597,good product,True
ORD330539,ID4735836881,2019-04-15,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2)]",15380,66.78,-37.803498,144.949693,5,14677.78,Autumn,False,1.0471,it’s work perfectly this is perfect,True
ORD363361,ID0373634031,2019-12-04,Thompson,"[('pearTV', 2), ('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",26190,96.26,-37.8231612,144.95174640000005,0,26286.26,Summer,True,1.2378,"loved that it was delivered on time i am loving this phone, still learning new features everyday. loved that it was delivered on time.",True
ORD066467,ID0777778530,2019-08-19,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Universe Note', 2)]",19530,76.42,-37.8051003,144.9493905,15,16676.92,Winter,True,0.8674,four stars phone worked great and was received in excellent condition.,True
ORD447048,ID6167191154,2019-08-31,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('Universe Note', 2)]",11520,47.86,-37.81449420000001,144.9695523,10,10415.86,Winter,False,0.4565,battery mess up!!!! this phone is giving a lot of trouble bought it about 3 days now n the phone goes off and on. the battery shows 1% life. as i change it it has 77%. dont know how people can sell defected iteams!!!,False
ORD232186,ID2967053348,2019-10-26,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 2)]",7110,58.27,-37.8072916,144.9972679,25,5390.77,Spring,False,0.3503,"no call recording feature available overall phone is good. but without basic function ""call recording"". how can one release without basic functions like this, i am very much disappointed.",False
ORD357979,ID0282825796,2019-01-04,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",27410,95.98,-37.802035,144.9494307,5,26135.48,Summer,True,1.2023,great phone i love this phone great features sleek and on point,True
ORD276260,ID0356083726,2019-06-30,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",27770,61.38,-37.8097992,144.9918955,0,27831.38,Winter,False,0.2942,value and reliability an awesome phone that i would highly recommend to anyone wanting to purchase a new phone.,True
ORD318623,ID0746912863,2019-03-01,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 1)]",11800,68.92,-37.8248747,144.9848906,25,8918.92,Autumn,False,1.5192,great phone everything worked just as described. great value for the money.,True
ORD063042,ID3115762671,2019-01-05,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,76.78,-37.80577460000001,144.9577387,15,3009.28,Summer,False,1.2125,nice phone! happy with my purchase love this phone! works great! everything it was advertised to be,True
ORD006717,ID6221450532,2019-07-10,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Olivia x460', 1), ('iStream', 1)]",8115,62.53,-37.8088279,144.9830106,10,7366.03,Winter,True,1.0827,"camera quality is bad. already looking for something better it glitches a lot, sometimes won't turn on or i can the hit the buttons but the screen wont appear. camera quality is bad. already looking for something better.",False
ORD321993,ID0052599866,2019-07-05,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610,66.34,-37.802664899999996,144.95578730000003,5,2545.84,Winter,True,1.3525,first and last time i buy a tech product off digico on the 33rd day of using this phone i stood up and it fell outta my lap and broke. so much for being active huh. would not recommend. waste of $200,False
ORD208867,ID4283908169,2019-04-28,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",11225,64.35,-37.8106531,145.00067769999995,10,10166.85,Autumn,False,0.4845,"five stars very good, but can you tell me how to set into chinese?",True
ORD434570,ID0579502234,2019-07-27,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,74.52,-37.8146893,144.9504304,5,8691.02,Winter,True,0.3712,really like the show me feature. i also like video calls with others.,True
ORD228447,ID0370243882,2019-04-17,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Universe Note', 2)]",12810,83.89,-37.801415899999995,144.9688372,5,12253.39,Autumn,True,1.9134,very nice exactly what i ordered daughter loves it.,True
ORD373550,ID0356126764,2019-05-08,Bakers,"[('iStream', 1), ('iAssist Line', 2)]",4600,66.34,-37.819273100000004,144.98852069999995,0,4666.34,Autumn,False,1.1894,the phone is great i did not recieve the adapter for the charger to go in the 120 ac mains,True
ORD120716,ID0153752520,2019-09-28,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",16930,77.6,-37.8227713,144.9775766,10,15314.6,Spring,False,0.8451,five stars very good,True
ORD443239,ID0579989553,2019-03-05,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,68.29,-37.805695899999996,144.9406411,10,18140.29,Autumn,False,0.9606,five stars love the large screen.,True
ORD476426,ID0319157177,2019-10-13,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,80.66,-37.80599520000001,144.9668226,10,8522.66,Spring,False,1.4229,"great great phone, works in argentina",True
ORD477794,ID0582798839,2019-01-18,Nickolson,"[('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",7510,72.95,-37.8196171,144.9791999,0,7582.95,Summer,False,0.8561,ok great phone,True
ORD474322,ID4421481853,2019-09-10,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,69.34,-37.8036711,144.97304630000005,15,5823.84,Spring,False,1.6895,one star the bezel siding came very scratched up.,False
ORD179051,ID0598347145,2019-02-22,Nickolson,"[('pearTV', 1), ('iStream', 1)]",6460,72.71,-37.81402429999999,144.96335530000005,5,6209.71,Summer,False,0.7455,good display raster phone,True
ORD478545,ID0331417168,2019-06-02,Bakers,"[('pearTV', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",24640,55.45,-37.822885799999995,145.010151,10,22231.45,Winter,False,1.9442,two stars phone did not come with place holder sim. made hotspot not work.,False
ORD152603,ID0282825767,2019-10-09,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,87.6,-37.802861,144.9522012,5,6927.6,Spring,True,1.1819,"olivia a70 this phone died in less than 3 month use, i'm being given the run around,i just need a new phone, olivia tried to get it repaired...it's irreparable..noone is helping me... i need a replacement😕",False
ORD183630,ID0443530298,2019-05-28,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,65.08,-37.814132799999996,145.00470990000005,5,23625.08,Autumn,False,0.9523,good phone does everything i want my phone to do. love the near stock android,True
ORD380237,ID1131986098,2019-12-01,Thompson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,68.83,-37.814966999999996,144.94512509999996,25,16081.33,Summer,False,0.3073,"value excellent value. spectrum sells it way higher. fast internet , videos, very good cam. so easy to have a powerful att pay to go phone no contract",True
ORD261186,ID5648622174,2019-01-26,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 1)]",18710,104.71,-37.8000414,144.9636496,25,14137.21,Summer,True,2.0258,five stars excellent product,True
ORD177539,ID0529205664,2019-05-24,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,83.02,-37.8243004,144.93697680000002,25,6926.77,Autumn,True,1.5693,great price enjoying my new phone. it arrived on time and pkg was ok. would recommend it to anyone.,True
ORD201361,ID0131214954,2019-05-07,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 2)]",28380,80.71,-37.8137832,144.9608233,0,28460.71,Autumn,True,0.9359,"great for husband it's perfect for my husband who is always doing something outside in the weather. he needs a rugged phone just in case there is an accident, plus he cant hear very well and he can hear clearly on this phone",True
ORD142297,ID3313210947,2019-08-14,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Olivia x460', 2)]",9780,73.29,-37.818506299999996,144.96708869999995,10,8875.29,Winter,True,0.2167,"xiaomi redmi note 8 pro switch my old universe s7 edge for this xiaomi. boring spending to much money for a phone that begins to die 3 years after buying it. have been working really good. battery life is amazing. camera, memory, processor all looks and works better than my old olivia.",True
ORD200146,ID4419686625,2019-08-30,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",11410,68.29,-37.801652600000004,144.9632253,0,11478.29,Winter,True,1.8773,i needed to replace my phone and this model is ... i needed to replace my phone and this model is not blue tooth compatible which i needed. it does however come with a charger which is not stated.,False
ORD184671,ID0579482274,2019-06-04,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,59.69,-37.817041100000004,144.9507927,5,7431.69,Winter,True,0.5862,not recomended not recomended!! í ordered dual sim phone and received single sim,False
ORD290328,ID0582800719,2019-01-13,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,88.34,-37.816190999999996,144.9722489,15,16680.34,Summer,True,0.3576,set up is so easy.,True
ORD306502,ID0305911478,2019-12-03,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,97.51,-37.7979967,145.0009341,5,18266.26,Summer,True,1.4268,this products showed up in better condition than i was expecting it to this products showed up in better condition than i was expecting it to. so far i have no complaints about my purchase.,True
